Training: 2023-02-21 10:38:06,776-rank_id: 0
Training: 2023-02-22 03:49:55,700-Speed 1571.82 samples/sec   Loss 2.9346   LearningRate 0.000339   Epoch: 16   Global Step: 23270   Fp16 Grad Scale: 131072   Required: 20 hours
Training: 2023-02-22 03:50:21,945-Speed 1560.72 samples/sec   Loss 2.9430   LearningRate 0.000339   Epoch: 16   Global Step: 23280   Fp16 Grad Scale: 131072   Required: 20 hours
Training: 2023-02-22 03:50:47,758-Speed 1586.84 samples/sec   Loss 2.9508   LearningRate 0.000338   Epoch: 16   Global Step: 23290   Fp16 Grad Scale: 131072   Required: 20 hours
Training: 2023-02-22 03:51:13,667-Speed 1580.98 samples/sec   Loss 2.8907   LearningRate 0.000338   Epoch: 16   Global Step: 23300   Fp16 Grad Scale: 131072   Required: 20 hours
Training: 2023-02-22 03:51:39,559-Speed 1581.94 samples/sec   Loss 2.8911   LearningRate 0.000338   Epoch: 16   Global Step: 23310   Fp16 Grad Scale: 131072   Required: 20 hours
Training: 2023-02-22 03:52:05,428-Speed 1583.45 samples/sec   Loss 3.0242   LearningRate 0.000337   Epoch: 16   Global Step: 23320   Fp16 Grad Scale: 262144   Required: 19 hours
Training: 2023-02-22 03:52:31,489-Speed 1571.74 samples/sec   Loss 3.0084   LearningRate 0.000337   Epoch: 16   Global Step: 23330   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 03:52:57,443-Speed 1578.18 samples/sec   Loss 2.9952   LearningRate 0.000337   Epoch: 16   Global Step: 23340   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 03:53:23,227-Speed 1588.64 samples/sec   Loss 3.0235   LearningRate 0.000337   Epoch: 16   Global Step: 23350   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 03:53:49,334-Speed 1568.98 samples/sec   Loss 3.0568   LearningRate 0.000336   Epoch: 16   Global Step: 23360   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 03:54:15,343-Speed 1574.87 samples/sec   Loss 3.0176   LearningRate 0.000336   Epoch: 16   Global Step: 23370   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 03:54:41,490-Speed 1566.55 samples/sec   Loss 2.9564   LearningRate 0.000336   Epoch: 16   Global Step: 23380   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 03:55:07,474-Speed 1576.43 samples/sec   Loss 3.0101   LearningRate 0.000336   Epoch: 16   Global Step: 23390   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 03:55:33,335-Speed 1583.88 samples/sec   Loss 2.9532   LearningRate 0.000335   Epoch: 16   Global Step: 23400   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 03:55:59,156-Speed 1586.34 samples/sec   Loss 3.0429   LearningRate 0.000335   Epoch: 16   Global Step: 23410   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 03:56:24,975-Speed 1586.50 samples/sec   Loss 3.0035   LearningRate 0.000335   Epoch: 16   Global Step: 23420   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 03:56:50,805-Speed 1585.78 samples/sec   Loss 2.9646   LearningRate 0.000335   Epoch: 16   Global Step: 23430   Fp16 Grad Scale: 262144   Required: 19 hours
Training: 2023-02-22 03:57:16,698-Speed 1581.96 samples/sec   Loss 3.0229   LearningRate 0.000334   Epoch: 16   Global Step: 23440   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 03:57:42,907-Speed 1562.86 samples/sec   Loss 3.0600   LearningRate 0.000334   Epoch: 16   Global Step: 23450   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 03:58:08,954-Speed 1572.58 samples/sec   Loss 3.0154   LearningRate 0.000334   Epoch: 16   Global Step: 23460   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 03:58:34,899-Speed 1578.78 samples/sec   Loss 3.0313   LearningRate 0.000334   Epoch: 16   Global Step: 23470   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 03:59:00,914-Speed 1574.53 samples/sec   Loss 3.0922   LearningRate 0.000333   Epoch: 16   Global Step: 23480   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 03:59:27,014-Speed 1569.38 samples/sec   Loss 2.9866   LearningRate 0.000333   Epoch: 16   Global Step: 23490   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 03:59:53,333-Speed 1556.35 samples/sec   Loss 3.0759   LearningRate 0.000333   Epoch: 16   Global Step: 23500   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:00:19,775-Speed 1549.08 samples/sec   Loss 3.0713   LearningRate 0.000333   Epoch: 16   Global Step: 23510   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:00:45,813-Speed 1573.14 samples/sec   Loss 3.0876   LearningRate 0.000332   Epoch: 16   Global Step: 23520   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:01:11,676-Speed 1583.72 samples/sec   Loss 3.0947   LearningRate 0.000332   Epoch: 16   Global Step: 23530   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:01:37,665-Speed 1576.12 samples/sec   Loss 3.0404   LearningRate 0.000332   Epoch: 16   Global Step: 23540   Fp16 Grad Scale: 262144   Required: 19 hours
Training: 2023-02-22 04:02:03,732-Speed 1571.36 samples/sec   Loss 3.0325   LearningRate 0.000332   Epoch: 16   Global Step: 23550   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:02:29,593-Speed 1583.93 samples/sec   Loss 3.0613   LearningRate 0.000331   Epoch: 16   Global Step: 23560   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:02:55,495-Speed 1581.40 samples/sec   Loss 3.0392   LearningRate 0.000331   Epoch: 16   Global Step: 23570   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:03:21,467-Speed 1577.11 samples/sec   Loss 3.0992   LearningRate 0.000331   Epoch: 16   Global Step: 23580   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:03:47,354-Speed 1582.29 samples/sec   Loss 3.0769   LearningRate 0.000331   Epoch: 16   Global Step: 23590   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:04:13,299-Speed 1578.80 samples/sec   Loss 3.0684   LearningRate 0.000330   Epoch: 16   Global Step: 23600   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:04:39,234-Speed 1579.38 samples/sec   Loss 3.0898   LearningRate 0.000330   Epoch: 16   Global Step: 23610   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:05:05,437-Speed 1563.18 samples/sec   Loss 3.0762   LearningRate 0.000330   Epoch: 16   Global Step: 23620   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:05:31,704-Speed 1559.46 samples/sec   Loss 3.0320   LearningRate 0.000330   Epoch: 16   Global Step: 23630   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:05:57,538-Speed 1585.54 samples/sec   Loss 3.0085   LearningRate 0.000329   Epoch: 16   Global Step: 23640   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:06:23,397-Speed 1584.00 samples/sec   Loss 3.1617   LearningRate 0.000329   Epoch: 16   Global Step: 23650   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:06:49,356-Speed 1577.88 samples/sec   Loss 3.0472   LearningRate 0.000329   Epoch: 16   Global Step: 23660   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:07:16,064-Speed 1533.67 samples/sec   Loss 3.1333   LearningRate 0.000329   Epoch: 16   Global Step: 23670   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:07:43,010-Speed 1520.13 samples/sec   Loss 3.0798   LearningRate 0.000328   Epoch: 16   Global Step: 23680   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:08:10,013-Speed 1516.90 samples/sec   Loss 3.1390   LearningRate 0.000328   Epoch: 16   Global Step: 23690   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:08:36,948-Speed 1520.77 samples/sec   Loss 3.0913   LearningRate 0.000328   Epoch: 16   Global Step: 23700   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:09:03,941-Speed 1517.42 samples/sec   Loss 3.1867   LearningRate 0.000328   Epoch: 16   Global Step: 23710   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:09:30,869-Speed 1521.17 samples/sec   Loss 3.2762   LearningRate 0.000327   Epoch: 16   Global Step: 23720   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:09:57,817-Speed 1520.00 samples/sec   Loss 3.1964   LearningRate 0.000327   Epoch: 16   Global Step: 23730   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:10:24,718-Speed 1522.65 samples/sec   Loss 3.2023   LearningRate 0.000327   Epoch: 16   Global Step: 23740   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:10:51,622-Speed 1522.50 samples/sec   Loss 3.0887   LearningRate 0.000327   Epoch: 16   Global Step: 23750   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:11:18,567-Speed 1520.18 samples/sec   Loss 3.1418   LearningRate 0.000326   Epoch: 16   Global Step: 23760   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:11:45,521-Speed 1519.67 samples/sec   Loss 3.2073   LearningRate 0.000326   Epoch: 16   Global Step: 23770   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:12:11,807-Speed 1558.29 samples/sec   Loss 3.1080   LearningRate 0.000326   Epoch: 16   Global Step: 23780   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:12:38,005-Speed 1563.51 samples/sec   Loss 3.0871   LearningRate 0.000326   Epoch: 16   Global Step: 23790   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:13:04,121-Speed 1568.44 samples/sec   Loss 3.0642   LearningRate 0.000325   Epoch: 16   Global Step: 23800   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:13:30,357-Speed 1561.27 samples/sec   Loss 3.1749   LearningRate 0.000325   Epoch: 16   Global Step: 23810   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:13:56,295-Speed 1579.14 samples/sec   Loss 3.1436   LearningRate 0.000325   Epoch: 16   Global Step: 23820   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:14:22,127-Speed 1585.69 samples/sec   Loss 3.1593   LearningRate 0.000325   Epoch: 16   Global Step: 23830   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:14:48,250-Speed 1568.01 samples/sec   Loss 3.1959   LearningRate 0.000324   Epoch: 16   Global Step: 23840   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:15:14,298-Speed 1572.52 samples/sec   Loss 3.1190   LearningRate 0.000324   Epoch: 16   Global Step: 23850   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:15:40,678-Speed 1552.75 samples/sec   Loss 3.1734   LearningRate 0.000324   Epoch: 16   Global Step: 23860   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:16:07,009-Speed 1555.62 samples/sec   Loss 3.1036   LearningRate 0.000324   Epoch: 16   Global Step: 23870   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:16:33,018-Speed 1574.84 samples/sec   Loss 3.1508   LearningRate 0.000323   Epoch: 16   Global Step: 23880   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:16:58,897-Speed 1582.85 samples/sec   Loss 3.1648   LearningRate 0.000323   Epoch: 16   Global Step: 23890   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:17:24,774-Speed 1582.90 samples/sec   Loss 3.1204   LearningRate 0.000323   Epoch: 16   Global Step: 23900   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:17:50,734-Speed 1577.85 samples/sec   Loss 3.1586   LearningRate 0.000323   Epoch: 16   Global Step: 23910   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:18:17,362-Speed 1538.30 samples/sec   Loss 3.1402   LearningRate 0.000322   Epoch: 16   Global Step: 23920   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:18:44,330-Speed 1518.90 samples/sec   Loss 3.1578   LearningRate 0.000322   Epoch: 16   Global Step: 23930   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:19:10,734-Speed 1551.30 samples/sec   Loss 3.1959   LearningRate 0.000322   Epoch: 16   Global Step: 23940   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:19:36,950-Speed 1562.42 samples/sec   Loss 3.1915   LearningRate 0.000322   Epoch: 16   Global Step: 23950   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:20:02,843-Speed 1581.96 samples/sec   Loss 3.1823   LearningRate 0.000321   Epoch: 16   Global Step: 23960   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:20:29,330-Speed 1546.45 samples/sec   Loss 3.2209   LearningRate 0.000321   Epoch: 16   Global Step: 23970   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:20:55,924-Speed 1540.23 samples/sec   Loss 3.1794   LearningRate 0.000321   Epoch: 16   Global Step: 23980   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:21:22,561-Speed 1537.75 samples/sec   Loss 3.2171   LearningRate 0.000321   Epoch: 16   Global Step: 23990   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:21:49,160-Speed 1539.99 samples/sec   Loss 3.2024   LearningRate 0.000320   Epoch: 16   Global Step: 24000   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:23:38,282-Speed 375.36 samples/sec   Loss 3.1323   LearningRate 0.000320   Epoch: 16   Global Step: 24010   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:24:04,152-Speed 1583.35 samples/sec   Loss 3.2246   LearningRate 0.000320   Epoch: 16   Global Step: 24020   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:24:30,224-Speed 1571.09 samples/sec   Loss 3.1855   LearningRate 0.000320   Epoch: 16   Global Step: 24030   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:24:56,149-Speed 1579.98 samples/sec   Loss 3.1739   LearningRate 0.000319   Epoch: 16   Global Step: 24040   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:25:22,553-Speed 1551.29 samples/sec   Loss 3.1794   LearningRate 0.000319   Epoch: 16   Global Step: 24050   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:25:48,750-Speed 1563.58 samples/sec   Loss 3.1453   LearningRate 0.000319   Epoch: 16   Global Step: 24060   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:26:14,613-Speed 1583.77 samples/sec   Loss 3.1712   LearningRate 0.000319   Epoch: 16   Global Step: 24070   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:26:40,477-Speed 1583.74 samples/sec   Loss 3.1247   LearningRate 0.000318   Epoch: 16   Global Step: 24080   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:27:06,380-Speed 1581.28 samples/sec   Loss 3.1703   LearningRate 0.000318   Epoch: 16   Global Step: 24090   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:27:32,298-Speed 1580.45 samples/sec   Loss 3.1953   LearningRate 0.000318   Epoch: 16   Global Step: 24100   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:27:58,223-Speed 1579.97 samples/sec   Loss 3.1023   LearningRate 0.000318   Epoch: 16   Global Step: 24110   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:28:24,114-Speed 1582.06 samples/sec   Loss 3.2371   LearningRate 0.000317   Epoch: 16   Global Step: 24120   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:28:49,951-Speed 1585.35 samples/sec   Loss 3.2166   LearningRate 0.000317   Epoch: 16   Global Step: 24130   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:29:15,833-Speed 1582.62 samples/sec   Loss 3.2187   LearningRate 0.000317   Epoch: 16   Global Step: 24140   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:29:41,629-Speed 1587.88 samples/sec   Loss 3.2043   LearningRate 0.000317   Epoch: 16   Global Step: 24150   Fp16 Grad Scale: 262144   Required: 19 hours
Training: 2023-02-22 04:30:18,924-Speed 1098.30 samples/sec   Loss 2.9845   LearningRate 0.000316   Epoch: 17   Global Step: 24160   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:30:45,119-Speed 1563.74 samples/sec   Loss 2.2473   LearningRate 0.000316   Epoch: 17   Global Step: 24170   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:31:11,324-Speed 1563.07 samples/sec   Loss 2.3184   LearningRate 0.000316   Epoch: 17   Global Step: 24180   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:31:37,399-Speed 1570.93 samples/sec   Loss 2.3200   LearningRate 0.000316   Epoch: 17   Global Step: 24190   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:32:03,575-Speed 1564.81 samples/sec   Loss 2.2676   LearningRate 0.000315   Epoch: 17   Global Step: 24200   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:32:29,862-Speed 1558.26 samples/sec   Loss 2.3352   LearningRate 0.000315   Epoch: 17   Global Step: 24210   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:32:56,019-Speed 1566.01 samples/sec   Loss 2.3451   LearningRate 0.000315   Epoch: 17   Global Step: 24220   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:33:22,327-Speed 1556.98 samples/sec   Loss 2.3271   LearningRate 0.000315   Epoch: 17   Global Step: 24230   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:33:48,655-Speed 1555.80 samples/sec   Loss 2.3494   LearningRate 0.000314   Epoch: 17   Global Step: 24240   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:34:15,281-Speed 1538.41 samples/sec   Loss 2.4120   LearningRate 0.000314   Epoch: 17   Global Step: 24250   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:34:41,686-Speed 1551.22 samples/sec   Loss 2.2653   LearningRate 0.000314   Epoch: 17   Global Step: 24260   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:35:08,159-Speed 1547.31 samples/sec   Loss 2.4052   LearningRate 0.000314   Epoch: 17   Global Step: 24270   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:35:34,561-Speed 1551.43 samples/sec   Loss 2.3912   LearningRate 0.000313   Epoch: 17   Global Step: 24280   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:36:00,656-Speed 1569.67 samples/sec   Loss 2.4081   LearningRate 0.000313   Epoch: 17   Global Step: 24290   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:36:27,109-Speed 1548.48 samples/sec   Loss 2.3878   LearningRate 0.000313   Epoch: 17   Global Step: 24300   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:36:53,464-Speed 1554.23 samples/sec   Loss 2.4080   LearningRate 0.000313   Epoch: 17   Global Step: 24310   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:37:19,710-Speed 1560.62 samples/sec   Loss 2.4679   LearningRate 0.000312   Epoch: 17   Global Step: 24320   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:37:45,853-Speed 1566.86 samples/sec   Loss 2.3991   LearningRate 0.000312   Epoch: 17   Global Step: 24330   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-22 04:38:12,106-Speed 1560.24 samples/sec   Loss 2.4726   LearningRate 0.000312   Epoch: 17   Global Step: 24340   Fp16 Grad Scale: 131072   Required: 19 hours
