Training: 2023-02-22 23:23:06,186-rank_id: 0
Training: 2023-02-24 08:35:08,488-Speed 1097.73 samples/sec   Loss 1.9472   LearningRate 0.000167   Epoch: 21   Global Step: 31130   Fp16 Grad Scale: 131072   Required: 20 hours
Training: 2023-02-24 08:35:46,411-Speed 1080.10 samples/sec   Loss 2.0232   LearningRate 0.000167   Epoch: 21   Global Step: 31140   Fp16 Grad Scale: 131072   Required: 20 hours
Training: 2023-02-24 08:36:24,338-Speed 1080.01 samples/sec   Loss 2.0496   LearningRate 0.000167   Epoch: 21   Global Step: 31150   Fp16 Grad Scale: 131072   Required: 20 hours
Training: 2023-02-24 08:37:02,204-Speed 1081.72 samples/sec   Loss 1.9411   LearningRate 0.000167   Epoch: 21   Global Step: 31160   Fp16 Grad Scale: 131072   Required: 20 hours
Training: 2023-02-24 08:37:40,092-Speed 1081.10 samples/sec   Loss 1.9769   LearningRate 0.000167   Epoch: 21   Global Step: 31170   Fp16 Grad Scale: 131072   Required: 20 hours
Training: 2023-02-24 08:38:17,781-Speed 1086.80 samples/sec   Loss 2.0240   LearningRate 0.000167   Epoch: 21   Global Step: 31180   Fp16 Grad Scale: 131072   Required: 20 hours
Training: 2023-02-24 08:38:55,703-Speed 1080.13 samples/sec   Loss 1.9774   LearningRate 0.000166   Epoch: 21   Global Step: 31190   Fp16 Grad Scale: 131072   Required: 20 hours
Training: 2023-02-24 08:39:33,137-Speed 1094.21 samples/sec   Loss 2.0059   LearningRate 0.000166   Epoch: 21   Global Step: 31200   Fp16 Grad Scale: 131072   Required: 20 hours
Training: 2023-02-24 08:40:10,476-Speed 1097.03 samples/sec   Loss 1.9896   LearningRate 0.000166   Epoch: 21   Global Step: 31210   Fp16 Grad Scale: 131072   Required: 20 hours
Training: 2023-02-24 08:40:47,779-Speed 1098.04 samples/sec   Loss 2.0401   LearningRate 0.000166   Epoch: 21   Global Step: 31220   Fp16 Grad Scale: 131072   Required: 20 hours
Training: 2023-02-24 08:41:24,997-Speed 1100.58 samples/sec   Loss 1.9607   LearningRate 0.000166   Epoch: 21   Global Step: 31230   Fp16 Grad Scale: 131072   Required: 20 hours
Training: 2023-02-24 08:42:02,243-Speed 1099.73 samples/sec   Loss 1.9895   LearningRate 0.000165   Epoch: 21   Global Step: 31240   Fp16 Grad Scale: 131072   Required: 20 hours
Training: 2023-02-24 08:42:39,528-Speed 1098.59 samples/sec   Loss 1.9975   LearningRate 0.000165   Epoch: 21   Global Step: 31250   Fp16 Grad Scale: 131072   Required: 20 hours
Training: 2023-02-24 08:43:16,398-Speed 1110.93 samples/sec   Loss 2.0047   LearningRate 0.000165   Epoch: 21   Global Step: 31260   Fp16 Grad Scale: 131072   Required: 20 hours
Training: 2023-02-24 08:44:06,337-Speed 820.22 samples/sec   Loss 1.6055   LearningRate 0.000165   Epoch: 22   Global Step: 31270   Fp16 Grad Scale: 131072   Required: 20 hours
Training: 2023-02-24 08:44:43,728-Speed 1095.46 samples/sec   Loss 1.5415   LearningRate 0.000165   Epoch: 22   Global Step: 31280   Fp16 Grad Scale: 131072   Required: 20 hours
Training: 2023-02-24 08:45:21,352-Speed 1088.70 samples/sec   Loss 1.5597   LearningRate 0.000165   Epoch: 22   Global Step: 31290   Fp16 Grad Scale: 131072   Required: 20 hours
Training: 2023-02-24 08:45:58,842-Speed 1092.56 samples/sec   Loss 1.5298   LearningRate 0.000164   Epoch: 22   Global Step: 31300   Fp16 Grad Scale: 131072   Required: 20 hours
Training: 2023-02-24 08:46:36,137-Speed 1098.29 samples/sec   Loss 1.4774   LearningRate 0.000164   Epoch: 22   Global Step: 31310   Fp16 Grad Scale: 262144   Required: 20 hours
Training: 2023-02-24 08:47:13,555-Speed 1094.69 samples/sec   Loss 1.5373   LearningRate 0.000164   Epoch: 22   Global Step: 31320   Fp16 Grad Scale: 262144   Required: 20 hours
Training: 2023-02-24 08:47:51,153-Speed 1089.43 samples/sec   Loss 1.5308   LearningRate 0.000164   Epoch: 22   Global Step: 31330   Fp16 Grad Scale: 262144   Required: 20 hours
Training: 2023-02-24 08:48:28,628-Speed 1093.04 samples/sec   Loss 1.4855   LearningRate 0.000164   Epoch: 22   Global Step: 31340   Fp16 Grad Scale: 262144   Required: 20 hours
Training: 2023-02-24 08:49:06,215-Speed 1089.74 samples/sec   Loss 1.5017   LearningRate 0.000163   Epoch: 22   Global Step: 31350   Fp16 Grad Scale: 262144   Required: 20 hours
Training: 2023-02-24 08:49:43,705-Speed 1092.59 samples/sec   Loss 1.5253   LearningRate 0.000163   Epoch: 22   Global Step: 31360   Fp16 Grad Scale: 262144   Required: 20 hours
Training: 2023-02-24 08:50:21,027-Speed 1097.50 samples/sec   Loss 1.4977   LearningRate 0.000163   Epoch: 22   Global Step: 31370   Fp16 Grad Scale: 262144   Required: 20 hours
Training: 2023-02-24 08:50:58,293-Speed 1099.16 samples/sec   Loss 1.5172   LearningRate 0.000163   Epoch: 22   Global Step: 31380   Fp16 Grad Scale: 131072   Required: 20 hours
Training: 2023-02-24 08:51:35,532-Speed 1099.93 samples/sec   Loss 1.5819   LearningRate 0.000163   Epoch: 22   Global Step: 31390   Fp16 Grad Scale: 131072   Required: 20 hours
Training: 2023-02-24 08:52:13,276-Speed 1085.24 samples/sec   Loss 1.4862   LearningRate 0.000163   Epoch: 22   Global Step: 31400   Fp16 Grad Scale: 131072   Required: 20 hours
Training: 2023-02-24 08:52:50,608-Speed 1097.20 samples/sec   Loss 1.5901   LearningRate 0.000162   Epoch: 22   Global Step: 31410   Fp16 Grad Scale: 131072   Required: 20 hours
Training: 2023-02-24 08:53:27,971-Speed 1096.31 samples/sec   Loss 1.5876   LearningRate 0.000162   Epoch: 22   Global Step: 31420   Fp16 Grad Scale: 131072   Required: 20 hours
Training: 2023-02-24 08:54:05,464-Speed 1092.48 samples/sec   Loss 1.5171   LearningRate 0.000162   Epoch: 22   Global Step: 31430   Fp16 Grad Scale: 131072   Required: 20 hours
Training: 2023-02-24 08:54:43,120-Speed 1087.77 samples/sec   Loss 1.6635   LearningRate 0.000162   Epoch: 22   Global Step: 31440   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 08:55:20,690-Speed 1090.24 samples/sec   Loss 1.5121   LearningRate 0.000162   Epoch: 22   Global Step: 31450   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 08:55:58,028-Speed 1097.02 samples/sec   Loss 1.5483   LearningRate 0.000162   Epoch: 22   Global Step: 31460   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 08:56:35,451-Speed 1094.53 samples/sec   Loss 1.5485   LearningRate 0.000161   Epoch: 22   Global Step: 31470   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 08:57:12,931-Speed 1092.87 samples/sec   Loss 1.5542   LearningRate 0.000161   Epoch: 22   Global Step: 31480   Fp16 Grad Scale: 262144   Required: 19 hours
Training: 2023-02-24 08:57:50,661-Speed 1085.65 samples/sec   Loss 1.5157   LearningRate 0.000161   Epoch: 22   Global Step: 31490   Fp16 Grad Scale: 262144   Required: 19 hours
Training: 2023-02-24 08:58:28,204-Speed 1091.04 samples/sec   Loss 1.5342   LearningRate 0.000161   Epoch: 22   Global Step: 31500   Fp16 Grad Scale: 262144   Required: 19 hours
Training: 2023-02-24 08:59:05,488-Speed 1098.59 samples/sec   Loss 1.5856   LearningRate 0.000161   Epoch: 22   Global Step: 31510   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 08:59:42,998-Speed 1092.03 samples/sec   Loss 1.5073   LearningRate 0.000160   Epoch: 22   Global Step: 31520   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:00:20,596-Speed 1089.45 samples/sec   Loss 1.5936   LearningRate 0.000160   Epoch: 22   Global Step: 31530   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:00:58,249-Speed 1087.84 samples/sec   Loss 1.5218   LearningRate 0.000160   Epoch: 22   Global Step: 31540   Fp16 Grad Scale: 65536   Required: 19 hours
Training: 2023-02-24 09:01:35,526-Speed 1098.82 samples/sec   Loss 1.5237   LearningRate 0.000160   Epoch: 22   Global Step: 31550   Fp16 Grad Scale: 65536   Required: 19 hours
Training: 2023-02-24 09:02:13,062-Speed 1091.25 samples/sec   Loss 1.6001   LearningRate 0.000160   Epoch: 22   Global Step: 31560   Fp16 Grad Scale: 65536   Required: 19 hours
Training: 2023-02-24 09:02:50,926-Speed 1081.80 samples/sec   Loss 1.6524   LearningRate 0.000160   Epoch: 22   Global Step: 31570   Fp16 Grad Scale: 65536   Required: 19 hours
Training: 2023-02-24 09:03:28,456-Speed 1091.43 samples/sec   Loss 1.5650   LearningRate 0.000159   Epoch: 22   Global Step: 31580   Fp16 Grad Scale: 65536   Required: 19 hours
Training: 2023-02-24 09:04:05,934-Speed 1092.91 samples/sec   Loss 1.5351   LearningRate 0.000159   Epoch: 22   Global Step: 31590   Fp16 Grad Scale: 65536   Required: 19 hours
Training: 2023-02-24 09:04:43,544-Speed 1089.11 samples/sec   Loss 1.5963   LearningRate 0.000159   Epoch: 22   Global Step: 31600   Fp16 Grad Scale: 65536   Required: 19 hours
Training: 2023-02-24 09:05:21,403-Speed 1081.92 samples/sec   Loss 1.6213   LearningRate 0.000159   Epoch: 22   Global Step: 31610   Fp16 Grad Scale: 65536   Required: 19 hours
Training: 2023-02-24 09:05:58,909-Speed 1092.13 samples/sec   Loss 1.5900   LearningRate 0.000159   Epoch: 22   Global Step: 31620   Fp16 Grad Scale: 65536   Required: 19 hours
Training: 2023-02-24 09:06:36,453-Speed 1090.99 samples/sec   Loss 1.5920   LearningRate 0.000159   Epoch: 22   Global Step: 31630   Fp16 Grad Scale: 65536   Required: 19 hours
Training: 2023-02-24 09:07:14,018-Speed 1090.41 samples/sec   Loss 1.5871   LearningRate 0.000158   Epoch: 22   Global Step: 31640   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:07:51,711-Speed 1086.70 samples/sec   Loss 1.5819   LearningRate 0.000158   Epoch: 22   Global Step: 31650   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:08:29,057-Speed 1096.79 samples/sec   Loss 1.6077   LearningRate 0.000158   Epoch: 22   Global Step: 31660   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:09:06,559-Speed 1092.24 samples/sec   Loss 1.6166   LearningRate 0.000158   Epoch: 22   Global Step: 31670   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:09:43,996-Speed 1094.12 samples/sec   Loss 1.6007   LearningRate 0.000158   Epoch: 22   Global Step: 31680   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:10:21,355-Speed 1096.42 samples/sec   Loss 1.5650   LearningRate 0.000157   Epoch: 22   Global Step: 31690   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:10:58,872-Speed 1091.79 samples/sec   Loss 1.6531   LearningRate 0.000157   Epoch: 22   Global Step: 31700   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:11:36,237-Speed 1096.24 samples/sec   Loss 1.6358   LearningRate 0.000157   Epoch: 22   Global Step: 31710   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:12:13,721-Speed 1092.76 samples/sec   Loss 1.6972   LearningRate 0.000157   Epoch: 22   Global Step: 31720   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:12:51,040-Speed 1097.60 samples/sec   Loss 1.5474   LearningRate 0.000157   Epoch: 22   Global Step: 31730   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:13:28,497-Speed 1093.53 samples/sec   Loss 1.6359   LearningRate 0.000157   Epoch: 22   Global Step: 31740   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:14:05,742-Speed 1099.79 samples/sec   Loss 1.6359   LearningRate 0.000156   Epoch: 22   Global Step: 31750   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:14:43,106-Speed 1096.26 samples/sec   Loss 1.6375   LearningRate 0.000156   Epoch: 22   Global Step: 31760   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:15:20,303-Speed 1101.18 samples/sec   Loss 1.5883   LearningRate 0.000156   Epoch: 22   Global Step: 31770   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:15:57,572-Speed 1099.06 samples/sec   Loss 1.6274   LearningRate 0.000156   Epoch: 22   Global Step: 31780   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:16:35,182-Speed 1089.09 samples/sec   Loss 1.6424   LearningRate 0.000156   Epoch: 22   Global Step: 31790   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:17:12,511-Speed 1097.30 samples/sec   Loss 1.6510   LearningRate 0.000156   Epoch: 22   Global Step: 31800   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:17:50,195-Speed 1086.97 samples/sec   Loss 1.6140   LearningRate 0.000155   Epoch: 22   Global Step: 31810   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:18:27,488-Speed 1098.33 samples/sec   Loss 1.6177   LearningRate 0.000155   Epoch: 22   Global Step: 31820   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:19:05,115-Speed 1088.60 samples/sec   Loss 1.6570   LearningRate 0.000155   Epoch: 22   Global Step: 31830   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:19:42,253-Speed 1102.95 samples/sec   Loss 1.6057   LearningRate 0.000155   Epoch: 22   Global Step: 31840   Fp16 Grad Scale: 262144   Required: 19 hours
Training: 2023-02-24 09:20:20,038-Speed 1084.05 samples/sec   Loss 1.6840   LearningRate 0.000155   Epoch: 22   Global Step: 31850   Fp16 Grad Scale: 262144   Required: 19 hours
Training: 2023-02-24 09:20:57,817-Speed 1084.24 samples/sec   Loss 1.6322   LearningRate 0.000155   Epoch: 22   Global Step: 31860   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:21:35,429-Speed 1089.02 samples/sec   Loss 1.7096   LearningRate 0.000154   Epoch: 22   Global Step: 31870   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:22:12,948-Speed 1091.75 samples/sec   Loss 1.6754   LearningRate 0.000154   Epoch: 22   Global Step: 31880   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:22:50,426-Speed 1092.90 samples/sec   Loss 1.7279   LearningRate 0.000154   Epoch: 22   Global Step: 31890   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:23:27,992-Speed 1090.39 samples/sec   Loss 1.6462   LearningRate 0.000154   Epoch: 22   Global Step: 31900   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:24:05,541-Speed 1090.86 samples/sec   Loss 1.6889   LearningRate 0.000154   Epoch: 22   Global Step: 31910   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:24:43,398-Speed 1081.99 samples/sec   Loss 1.7673   LearningRate 0.000154   Epoch: 22   Global Step: 31920   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:25:20,819-Speed 1094.61 samples/sec   Loss 1.7328   LearningRate 0.000153   Epoch: 22   Global Step: 31930   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:25:58,476-Speed 1087.73 samples/sec   Loss 1.6763   LearningRate 0.000153   Epoch: 22   Global Step: 31940   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:26:35,722-Speed 1099.75 samples/sec   Loss 1.7072   LearningRate 0.000153   Epoch: 22   Global Step: 31950   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:27:12,907-Speed 1101.54 samples/sec   Loss 1.6880   LearningRate 0.000153   Epoch: 22   Global Step: 31960   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:27:50,619-Speed 1086.14 samples/sec   Loss 1.6473   LearningRate 0.000153   Epoch: 22   Global Step: 31970   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:28:28,311-Speed 1086.73 samples/sec   Loss 1.7146   LearningRate 0.000152   Epoch: 22   Global Step: 31980   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:29:06,205-Speed 1080.94 samples/sec   Loss 1.7147   LearningRate 0.000152   Epoch: 22   Global Step: 31990   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:29:43,449-Speed 1099.77 samples/sec   Loss 1.6679   LearningRate 0.000152   Epoch: 22   Global Step: 32000   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:32:43,826-Speed 227.08 samples/sec   Loss 1.7021   LearningRate 0.000152   Epoch: 22   Global Step: 32010   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:33:21,294-Speed 1093.22 samples/sec   Loss 1.7602   LearningRate 0.000152   Epoch: 22   Global Step: 32020   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:33:58,759-Speed 1093.31 samples/sec   Loss 1.7244   LearningRate 0.000152   Epoch: 22   Global Step: 32030   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:34:36,009-Speed 1099.61 samples/sec   Loss 1.6934   LearningRate 0.000151   Epoch: 22   Global Step: 32040   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:35:13,307-Speed 1098.23 samples/sec   Loss 1.6663   LearningRate 0.000151   Epoch: 22   Global Step: 32050   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:35:50,581-Speed 1098.90 samples/sec   Loss 1.6683   LearningRate 0.000151   Epoch: 22   Global Step: 32060   Fp16 Grad Scale: 262144   Required: 19 hours
Training: 2023-02-24 09:36:28,074-Speed 1092.49 samples/sec   Loss 1.6683   LearningRate 0.000151   Epoch: 22   Global Step: 32070   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:37:05,335-Speed 1099.28 samples/sec   Loss 1.6375   LearningRate 0.000151   Epoch: 22   Global Step: 32080   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:37:42,654-Speed 1097.60 samples/sec   Loss 1.7803   LearningRate 0.000151   Epoch: 22   Global Step: 32090   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:38:19,889-Speed 1100.04 samples/sec   Loss 1.7094   LearningRate 0.000150   Epoch: 22   Global Step: 32100   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:38:57,185-Speed 1098.28 samples/sec   Loss 1.7415   LearningRate 0.000150   Epoch: 22   Global Step: 32110   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:39:34,490-Speed 1098.01 samples/sec   Loss 1.7792   LearningRate 0.000150   Epoch: 22   Global Step: 32120   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:40:11,733-Speed 1099.81 samples/sec   Loss 1.7159   LearningRate 0.000150   Epoch: 22   Global Step: 32130   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:40:48,952-Speed 1100.53 samples/sec   Loss 1.7174   LearningRate 0.000150   Epoch: 22   Global Step: 32140   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:41:26,201-Speed 1099.64 samples/sec   Loss 1.7351   LearningRate 0.000150   Epoch: 22   Global Step: 32150   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:42:03,721-Speed 1091.71 samples/sec   Loss 1.7631   LearningRate 0.000149   Epoch: 22   Global Step: 32160   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:42:41,107-Speed 1095.61 samples/sec   Loss 1.7498   LearningRate 0.000149   Epoch: 22   Global Step: 32170   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:43:18,369-Speed 1099.26 samples/sec   Loss 1.6942   LearningRate 0.000149   Epoch: 22   Global Step: 32180   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:43:55,729-Speed 1096.38 samples/sec   Loss 1.7267   LearningRate 0.000149   Epoch: 22   Global Step: 32190   Fp16 Grad Scale: 131072   Required: 19 hours
Training: 2023-02-24 09:44:33,012-Speed 1098.65 samples/sec   Loss 1.6781   LearningRate 0.000149   Epoch: 22   Global Step: 32200   Fp16 Grad Scale: 131072   Required: 19 hours
