Training: 2023-02-25 04:24:02,079-rank_id: 0
Training: 2023-02-26 19:42:39,156-Speed 804.90 samples/sec   Loss 1.2544   LearningRate 0.000237   Epoch: 19   Global Step: 27580   Fp16 Grad Scale: 262144   Required: 32 hours
Training: 2023-02-26 19:43:29,441-Speed 814.57 samples/sec   Loss 1.3184   LearningRate 0.000237   Epoch: 19   Global Step: 27590   Fp16 Grad Scale: 262144   Required: 32 hours
Training: 2023-02-26 19:44:19,799-Speed 813.40 samples/sec   Loss 1.3127   LearningRate 0.000237   Epoch: 19   Global Step: 27600   Fp16 Grad Scale: 262144   Required: 32 hours
Training: 2023-02-26 19:45:09,790-Speed 819.35 samples/sec   Loss 1.2838   LearningRate 0.000237   Epoch: 19   Global Step: 27610   Fp16 Grad Scale: 262144   Required: 32 hours
Training: 2023-02-26 19:45:59,753-Speed 819.81 samples/sec   Loss 1.2649   LearningRate 0.000237   Epoch: 19   Global Step: 27620   Fp16 Grad Scale: 131072   Required: 32 hours
Training: 2023-02-26 19:46:49,771-Speed 818.93 samples/sec   Loss 1.2571   LearningRate 0.000236   Epoch: 19   Global Step: 27630   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 19:47:39,987-Speed 815.69 samples/sec   Loss 1.2379   LearningRate 0.000236   Epoch: 19   Global Step: 27640   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 19:48:30,080-Speed 817.69 samples/sec   Loss 1.2914   LearningRate 0.000236   Epoch: 19   Global Step: 27650   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 19:49:20,346-Speed 814.88 samples/sec   Loss 1.2391   LearningRate 0.000236   Epoch: 19   Global Step: 27660   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 19:50:11,005-Speed 808.56 samples/sec   Loss 1.3102   LearningRate 0.000235   Epoch: 19   Global Step: 27670   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 19:51:01,841-Speed 805.74 samples/sec   Loss 1.2865   LearningRate 0.000235   Epoch: 19   Global Step: 27680   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 19:51:52,637-Speed 806.37 samples/sec   Loss 1.2705   LearningRate 0.000235   Epoch: 19   Global Step: 27690   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 19:52:43,352-Speed 807.67 samples/sec   Loss 1.3386   LearningRate 0.000235   Epoch: 19   Global Step: 27700   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 19:53:33,752-Speed 812.71 samples/sec   Loss 1.3208   LearningRate 0.000235   Epoch: 19   Global Step: 27710   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 19:54:24,442-Speed 808.07 samples/sec   Loss 1.2644   LearningRate 0.000234   Epoch: 19   Global Step: 27720   Fp16 Grad Scale: 262144   Required: 31 hours
Training: 2023-02-26 19:55:14,905-Speed 811.70 samples/sec   Loss 1.2471   LearningRate 0.000234   Epoch: 19   Global Step: 27730   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 19:56:05,316-Speed 812.52 samples/sec   Loss 1.2613   LearningRate 0.000234   Epoch: 19   Global Step: 27740   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 19:56:55,740-Speed 812.32 samples/sec   Loss 1.2972   LearningRate 0.000234   Epoch: 19   Global Step: 27750   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 19:57:46,179-Speed 812.10 samples/sec   Loss 1.2849   LearningRate 0.000234   Epoch: 19   Global Step: 27760   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 19:58:36,093-Speed 820.63 samples/sec   Loss 1.3141   LearningRate 0.000233   Epoch: 19   Global Step: 27770   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 19:59:26,252-Speed 816.61 samples/sec   Loss 1.3481   LearningRate 0.000233   Epoch: 19   Global Step: 27780   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:00:16,401-Speed 816.78 samples/sec   Loss 1.3562   LearningRate 0.000233   Epoch: 19   Global Step: 27790   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:01:06,390-Speed 819.38 samples/sec   Loss 1.3547   LearningRate 0.000233   Epoch: 19   Global Step: 27800   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:01:56,308-Speed 820.56 samples/sec   Loss 1.3491   LearningRate 0.000233   Epoch: 19   Global Step: 27810   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:02:46,282-Speed 819.64 samples/sec   Loss 1.2939   LearningRate 0.000232   Epoch: 19   Global Step: 27820   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:03:36,361-Speed 817.92 samples/sec   Loss 1.3815   LearningRate 0.000232   Epoch: 19   Global Step: 27830   Fp16 Grad Scale: 262144   Required: 31 hours
Training: 2023-02-26 20:04:26,273-Speed 820.65 samples/sec   Loss 1.3307   LearningRate 0.000232   Epoch: 19   Global Step: 27840   Fp16 Grad Scale: 262144   Required: 31 hours
Training: 2023-02-26 20:05:16,402-Speed 817.11 samples/sec   Loss 1.3533   LearningRate 0.000232   Epoch: 19   Global Step: 27850   Fp16 Grad Scale: 262144   Required: 31 hours
Training: 2023-02-26 20:06:06,520-Speed 817.29 samples/sec   Loss 1.3544   LearningRate 0.000231   Epoch: 19   Global Step: 27860   Fp16 Grad Scale: 262144   Required: 31 hours
Training: 2023-02-26 20:06:56,833-Speed 814.11 samples/sec   Loss 1.2804   LearningRate 0.000231   Epoch: 19   Global Step: 27870   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:07:47,378-Speed 810.38 samples/sec   Loss 1.3269   LearningRate 0.000231   Epoch: 19   Global Step: 27880   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:08:37,424-Speed 818.47 samples/sec   Loss 1.3786   LearningRate 0.000231   Epoch: 19   Global Step: 27890   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:09:27,402-Speed 819.57 samples/sec   Loss 1.2992   LearningRate 0.000231   Epoch: 19   Global Step: 27900   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:10:17,367-Speed 819.78 samples/sec   Loss 1.3185   LearningRate 0.000230   Epoch: 19   Global Step: 27910   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:11:07,723-Speed 813.42 samples/sec   Loss 1.3804   LearningRate 0.000230   Epoch: 19   Global Step: 27920   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:11:57,785-Speed 818.20 samples/sec   Loss 1.3329   LearningRate 0.000230   Epoch: 19   Global Step: 27930   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:12:47,764-Speed 819.55 samples/sec   Loss 1.3561   LearningRate 0.000230   Epoch: 19   Global Step: 27940   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:13:38,057-Speed 814.44 samples/sec   Loss 1.4092   LearningRate 0.000230   Epoch: 19   Global Step: 27950   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:14:28,155-Speed 817.61 samples/sec   Loss 1.4195   LearningRate 0.000229   Epoch: 19   Global Step: 27960   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:15:18,344-Speed 816.14 samples/sec   Loss 1.3907   LearningRate 0.000229   Epoch: 19   Global Step: 27970   Fp16 Grad Scale: 262144   Required: 31 hours
Training: 2023-02-26 20:16:08,681-Speed 813.72 samples/sec   Loss 1.3628   LearningRate 0.000229   Epoch: 19   Global Step: 27980   Fp16 Grad Scale: 262144   Required: 31 hours
Training: 2023-02-26 20:16:58,810-Speed 817.11 samples/sec   Loss 1.2953   LearningRate 0.000229   Epoch: 19   Global Step: 27990   Fp16 Grad Scale: 262144   Required: 31 hours
Training: 2023-02-26 20:17:49,054-Speed 815.22 samples/sec   Loss 1.3521   LearningRate 0.000228   Epoch: 19   Global Step: 28000   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:21:57,848-Speed 164.63 samples/sec   Loss 1.3407   LearningRate 0.000228   Epoch: 19   Global Step: 28010   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:22:48,004-Speed 816.67 samples/sec   Loss 1.3267   LearningRate 0.000228   Epoch: 19   Global Step: 28020   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:23:38,665-Speed 808.53 samples/sec   Loss 1.3363   LearningRate 0.000228   Epoch: 19   Global Step: 28030   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:24:29,208-Speed 810.41 samples/sec   Loss 1.3174   LearningRate 0.000228   Epoch: 19   Global Step: 28040   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:25:19,268-Speed 818.22 samples/sec   Loss 1.3801   LearningRate 0.000227   Epoch: 19   Global Step: 28050   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:26:09,415-Speed 816.81 samples/sec   Loss 1.4277   LearningRate 0.000227   Epoch: 19   Global Step: 28060   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:26:59,679-Speed 814.91 samples/sec   Loss 1.3547   LearningRate 0.000227   Epoch: 19   Global Step: 28070   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:27:50,386-Speed 807.80 samples/sec   Loss 1.3843   LearningRate 0.000227   Epoch: 19   Global Step: 28080   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:28:40,909-Speed 810.73 samples/sec   Loss 1.3110   LearningRate 0.000227   Epoch: 19   Global Step: 28090   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:29:30,951-Speed 818.52 samples/sec   Loss 1.3831   LearningRate 0.000226   Epoch: 19   Global Step: 28100   Fp16 Grad Scale: 262144   Required: 31 hours
Training: 2023-02-26 20:30:20,972-Speed 818.87 samples/sec   Loss 1.3146   LearningRate 0.000226   Epoch: 19   Global Step: 28110   Fp16 Grad Scale: 262144   Required: 31 hours
Training: 2023-02-26 20:31:10,972-Speed 819.21 samples/sec   Loss 1.3626   LearningRate 0.000226   Epoch: 19   Global Step: 28120   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:32:01,061-Speed 817.75 samples/sec   Loss 1.4319   LearningRate 0.000226   Epoch: 19   Global Step: 28130   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:32:51,194-Speed 817.04 samples/sec   Loss 1.3514   LearningRate 0.000226   Epoch: 19   Global Step: 28140   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:33:41,454-Speed 814.99 samples/sec   Loss 1.3361   LearningRate 0.000225   Epoch: 19   Global Step: 28150   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:34:31,542-Speed 817.76 samples/sec   Loss 1.3787   LearningRate 0.000225   Epoch: 19   Global Step: 28160   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:35:22,222-Speed 808.23 samples/sec   Loss 1.2841   LearningRate 0.000225   Epoch: 19   Global Step: 28170   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:36:13,049-Speed 805.88 samples/sec   Loss 1.3558   LearningRate 0.000225   Epoch: 19   Global Step: 28180   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:37:03,763-Speed 807.69 samples/sec   Loss 1.3809   LearningRate 0.000225   Epoch: 19   Global Step: 28190   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:37:54,607-Speed 805.61 samples/sec   Loss 1.4408   LearningRate 0.000224   Epoch: 19   Global Step: 28200   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:38:45,255-Speed 808.72 samples/sec   Loss 1.3649   LearningRate 0.000224   Epoch: 19   Global Step: 28210   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:39:35,241-Speed 819.45 samples/sec   Loss 1.4072   LearningRate 0.000224   Epoch: 19   Global Step: 28220   Fp16 Grad Scale: 262144   Required: 31 hours
Training: 2023-02-26 20:40:25,302-Speed 818.21 samples/sec   Loss 1.3708   LearningRate 0.000224   Epoch: 19   Global Step: 28230   Fp16 Grad Scale: 262144   Required: 31 hours
Training: 2023-02-26 20:41:15,245-Speed 820.15 samples/sec   Loss 1.3888   LearningRate 0.000223   Epoch: 19   Global Step: 28240   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:42:05,223-Speed 819.57 samples/sec   Loss 1.4238   LearningRate 0.000223   Epoch: 19   Global Step: 28250   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:42:55,221-Speed 819.25 samples/sec   Loss 1.3563   LearningRate 0.000223   Epoch: 19   Global Step: 28260   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:43:45,325-Speed 817.52 samples/sec   Loss 1.4147   LearningRate 0.000223   Epoch: 19   Global Step: 28270   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:44:35,610-Speed 814.57 samples/sec   Loss 1.3834   LearningRate 0.000223   Epoch: 19   Global Step: 28280   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:45:25,619-Speed 819.07 samples/sec   Loss 1.3582   LearningRate 0.000222   Epoch: 19   Global Step: 28290   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:46:15,824-Speed 815.86 samples/sec   Loss 1.4309   LearningRate 0.000222   Epoch: 19   Global Step: 28300   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:47:05,777-Speed 819.98 samples/sec   Loss 1.4174   LearningRate 0.000222   Epoch: 19   Global Step: 28310   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:47:55,941-Speed 816.53 samples/sec   Loss 1.4022   LearningRate 0.000222   Epoch: 19   Global Step: 28320   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:48:46,198-Speed 815.03 samples/sec   Loss 1.4456   LearningRate 0.000222   Epoch: 19   Global Step: 28330   Fp16 Grad Scale: 131072   Required: 31 hours
Training: 2023-02-26 20:49:36,160-Speed 819.84 samples/sec   Loss 1.3216   LearningRate 0.000221   Epoch: 19   Global Step: 28340   Fp16 Grad Scale: 262144   Required: 31 hours
Training: 2023-02-26 20:50:26,120-Speed 819.86 samples/sec   Loss 1.3911   LearningRate 0.000221   Epoch: 19   Global Step: 28350   Fp16 Grad Scale: 262144   Required: 30 hours
Training: 2023-02-26 20:51:16,236-Speed 817.31 samples/sec   Loss 1.3618   LearningRate 0.000221   Epoch: 19   Global Step: 28360   Fp16 Grad Scale: 262144   Required: 30 hours
Training: 2023-02-26 20:52:06,650-Speed 812.49 samples/sec   Loss 1.4364   LearningRate 0.000221   Epoch: 19   Global Step: 28370   Fp16 Grad Scale: 262144   Required: 30 hours
Training: 2023-02-26 20:52:56,600-Speed 820.03 samples/sec   Loss 1.4052   LearningRate 0.000221   Epoch: 19   Global Step: 28380   Fp16 Grad Scale: 262144   Required: 30 hours
Training: 2023-02-26 20:53:46,537-Speed 820.25 samples/sec   Loss 1.4169   LearningRate 0.000220   Epoch: 19   Global Step: 28390   Fp16 Grad Scale: 262144   Required: 30 hours
Training: 2023-02-26 20:54:36,435-Speed 820.89 samples/sec   Loss 1.4635   LearningRate 0.000220   Epoch: 19   Global Step: 28400   Fp16 Grad Scale: 262144   Required: 30 hours
Training: 2023-02-26 20:55:26,608-Speed 816.38 samples/sec   Loss 1.4482   LearningRate 0.000220   Epoch: 19   Global Step: 28410   Fp16 Grad Scale: 262144   Required: 30 hours
Training: 2023-02-26 20:56:16,706-Speed 817.62 samples/sec   Loss 1.3934   LearningRate 0.000220   Epoch: 19   Global Step: 28420   Fp16 Grad Scale: 262144   Required: 30 hours
Training: 2023-02-26 20:57:24,636-Speed 602.98 samples/sec   Loss 0.9384   LearningRate 0.000220   Epoch: 20   Global Step: 28430   Fp16 Grad Scale: 262144   Required: 30 hours
Training: 2023-02-26 20:58:14,493-Speed 821.56 samples/sec   Loss 0.9458   LearningRate 0.000219   Epoch: 20   Global Step: 28440   Fp16 Grad Scale: 262144   Required: 30 hours
Training: 2023-02-26 20:59:04,371-Speed 821.21 samples/sec   Loss 0.9412   LearningRate 0.000219   Epoch: 20   Global Step: 28450   Fp16 Grad Scale: 262144   Required: 30 hours
Training: 2023-02-26 20:59:54,263-Speed 820.99 samples/sec   Loss 0.9819   LearningRate 0.000219   Epoch: 20   Global Step: 28460   Fp16 Grad Scale: 262144   Required: 30 hours
Training: 2023-02-26 21:00:44,603-Speed 813.67 samples/sec   Loss 0.9112   LearningRate 0.000219   Epoch: 20   Global Step: 28470   Fp16 Grad Scale: 262144   Required: 30 hours
Training: 2023-02-26 21:01:34,604-Speed 819.20 samples/sec   Loss 0.9421   LearningRate 0.000219   Epoch: 20   Global Step: 28480   Fp16 Grad Scale: 262144   Required: 30 hours
Training: 2023-02-26 21:02:24,542-Speed 820.23 samples/sec   Loss 0.9672   LearningRate 0.000218   Epoch: 20   Global Step: 28490   Fp16 Grad Scale: 262144   Required: 30 hours
Training: 2023-02-26 21:03:14,456-Speed 820.62 samples/sec   Loss 1.0069   LearningRate 0.000218   Epoch: 20   Global Step: 28500   Fp16 Grad Scale: 262144   Required: 30 hours
Training: 2023-02-26 21:04:04,362-Speed 820.75 samples/sec   Loss 0.9397   LearningRate 0.000218   Epoch: 20   Global Step: 28510   Fp16 Grad Scale: 262144   Required: 30 hours
Training: 2023-02-26 21:04:54,239-Speed 821.24 samples/sec   Loss 0.9578   LearningRate 0.000218   Epoch: 20   Global Step: 28520   Fp16 Grad Scale: 262144   Required: 30 hours
Training: 2023-02-26 21:05:44,143-Speed 820.78 samples/sec   Loss 1.0141   LearningRate 0.000217   Epoch: 20   Global Step: 28530   Fp16 Grad Scale: 262144   Required: 30 hours
Training: 2023-02-26 21:06:33,975-Speed 821.99 samples/sec   Loss 0.9544   LearningRate 0.000217   Epoch: 20   Global Step: 28540   Fp16 Grad Scale: 262144   Required: 30 hours
Training: 2023-02-26 21:07:23,870-Speed 820.93 samples/sec   Loss 0.9689   LearningRate 0.000217   Epoch: 20   Global Step: 28550   Fp16 Grad Scale: 262144   Required: 30 hours
Training: 2023-02-26 21:08:13,760-Speed 821.03 samples/sec   Loss 0.9745   LearningRate 0.000217   Epoch: 20   Global Step: 28560   Fp16 Grad Scale: 262144   Required: 30 hours
Training: 2023-02-26 21:09:03,674-Speed 820.62 samples/sec   Loss 0.9661   LearningRate 0.000217   Epoch: 20   Global Step: 28570   Fp16 Grad Scale: 131072   Required: 30 hours
Training: 2023-02-26 21:09:53,696-Speed 818.85 samples/sec   Loss 0.9463   LearningRate 0.000216   Epoch: 20   Global Step: 28580   Fp16 Grad Scale: 131072   Required: 30 hours
Training: 2023-02-26 21:10:43,626-Speed 820.35 samples/sec   Loss 0.9963   LearningRate 0.000216   Epoch: 20   Global Step: 28590   Fp16 Grad Scale: 131072   Required: 30 hours
Training: 2023-02-26 21:11:33,553-Speed 820.41 samples/sec   Loss 0.9599   LearningRate 0.000216   Epoch: 20   Global Step: 28600   Fp16 Grad Scale: 131072   Required: 30 hours
Training: 2023-02-26 21:12:23,450-Speed 820.91 samples/sec   Loss 0.9846   LearningRate 0.000216   Epoch: 20   Global Step: 28610   Fp16 Grad Scale: 131072   Required: 30 hours
Training: 2023-02-26 21:13:13,415-Speed 819.79 samples/sec   Loss 1.0106   LearningRate 0.000216   Epoch: 20   Global Step: 28620   Fp16 Grad Scale: 131072   Required: 30 hours
Training: 2023-02-26 21:14:03,363-Speed 820.06 samples/sec   Loss 1.0147   LearningRate 0.000215   Epoch: 20   Global Step: 28630   Fp16 Grad Scale: 131072   Required: 30 hours
Training: 2023-02-26 21:14:53,280-Speed 820.57 samples/sec   Loss 0.9717   LearningRate 0.000215   Epoch: 20   Global Step: 28640   Fp16 Grad Scale: 131072   Required: 30 hours
Training: 2023-02-26 21:15:43,209-Speed 820.38 samples/sec   Loss 1.0091   LearningRate 0.000215   Epoch: 20   Global Step: 28650   Fp16 Grad Scale: 131072   Required: 30 hours
